order_item_id,order_id,product_id,quantity,unit_price,discount_percent,line_total
11633,3858,90,2,176.69,5,335.71
11634,3858,149,2,50.38,10,90.68
11635,3859,15,3,576.39,15,1469.79
11636,3859,192,1,721.82,0,721.82
11637,3859,47,4,41.34,5,157.09
11638,3859,74,4,1077.13,10,3877.67
11639,3859,89,2,668.33,10,1202.99
11640,3860,73,2,852.19,20,1363.5
11641,3861,52,1,372.07,5,353.47
11642,3861,35,2,454.68,0,909.36
11643,3861,127,4,987.53,10,3555.11
11644,3861,180,1,372.52,5,353.89
11645,3862,191,4,517.65,15,1760.01
11646,3862,20,2,1166.24,10,2099.23
11647,3862,12,3,1245.81,5,3550.56
11648,3862,98,2,1387.49,10,2497.48
11649,3862,1,4,419.79,0,1679.16
11650,3863,167,4,695.01,5,2641.04
11651,3863,192,2,721.82,10,1299.28
11652,3864,72,2,69.22,20,110.75
11653,3864,19,4,1035.36,0,4141.44
11654,3864,182,2,502.88,10,905.18
11655,3864,104,2,113.44,0,226.88
11656,3865,185,2,1110.52,10,1998.94
11657,3865,23,1,599.49,15,509.57
11658,3865,69,2,1441.56,5,2738.96
11659,3866,130,3,1204.11,20,2889.86
11660,3866,94,3,381.8,5,1088.13
11661,3866,12,4,1245.81,0,4983.24
11662,3866,68,2,880.42,5,1672.8
11663,3867,74,2,1077.13,5,2046.55
11664,3867,168,3,787.4,0,2362.2
11665,3867,121,3,432.84,10,1168.67
11666,3868,12,4,1245.81,0,4983.24
11667,3868,196,1,1188.2,5,1128.79
11668,3869,5,2,978.33,15,1663.16
11669,3869,2,3,1018.28,5,2902.1
11670,3869,69,2,1441.56,10,2594.81
11671,3869,94,1,381.8,20,305.44
11672,3869,168,4,787.4,0,3149.6
11673,3870,108,2,1181.78,5,2245.38
11674,3870,144,3,1104.6,10,2982.42
11675,3870,171,3,375.79,15,958.26
11676,3871,131,1,482.77,20,386.22
11677,3871,95,2,1327.36,20,2123.78
11678,3872,54,4,705.87,10,2541.13
11679,3872,157,4,702.9,20,2249.28
11680,3872,145,1,737.46,0,737.46
11681,3873,184,2,1116.89,5,2122.09
11682,3873,93,1,1458.57,15,1239.78
11683,3873,126,2,1047.57,15,1780.87
11684,3874,1,1,419.79,10,377.81
11685,3874,148,3,50.18,15,127.96
11686,3874,173,3,574.69,0,1724.07
11687,3874,74,1,1077.13,15,915.56
11688,3875,4,4,762.98,10,2746.73
11689,3875,86,3,1358.95,20,3261.48
11690,3875,106,1,181.86,15,154.58
11691,3876,137,4,486.37,5,1848.21
11692,3876,102,2,530.99,5,1008.88
11693,3876,152,2,424.6,10,764.28
11694,3877,11,2,1459.94,0,2919.88
11695,3877,65,1,1493.18,15,1269.2
11696,3878,177,1,1082.91,0,1082.91
11697,3878,17,4,975.57,20,3121.82
11698,3879,26,2,336.79,10,606.22
11699,3879,190,1,28.28,0,28.28
11700,3879,64,3,1179.84,5,3362.54
11701,3879,98,1,1387.49,5,1318.12
11702,3880,102,2,530.99,20,849.58
11703,3880,28,4,248.37,0,993.48
11704,3880,35,3,454.68,0,1364.04
11705,3880,37,2,1384.43,10,2491.97
11706,3880,56,3,515.56,10,1392.01
11707,3881,38,2,738.02,5,1402.24
11708,3881,67,3,817.87,5,2330.93
11709,3882,39,2,1212.09,5,2302.97
11710,3883,4,1,762.98,0,762.98
11711,3884,34,2,276.19,20,441.9
11712,3884,115,2,836.07,10,1504.93
11713,3885,86,4,1358.95,20,4348.64
11714,3885,16,1,539.35,5,512.38
11715,3886,59,3,1293.41,15,3298.2
11716,3886,195,1,186.49,15,158.52
11717,3886,42,4,718.17,5,2729.05
11718,3887,72,4,69.22,15,235.35
11719,3887,189,4,1049.15,10,3776.94
11720,3887,179,1,35.69,20,28.55
11721,3887,133,4,674.41,15,2292.99
11722,3887,71,3,1412.98,5,4026.99
11723,3888,18,2,374.77,0,749.54
11724,3888,71,4,1412.98,0,5651.92
11725,3888,1,1,419.79,15,356.82
11726,3888,142,2,867.78,5,1648.78
11727,3889,15,1,576.39,10,518.75
11728,3889,33,4,245.66,15,835.24
11729,3889,125,2,118.51,15,201.47
11730,3889,49,1,1359.08,15,1155.22
11731,3890,110,2,1066.09,10,1918.96
11732,3890,48,3,20.71,20,49.7
11733,3891,147,2,1262.35,20,2019.76
11734,3891,121,2,432.84,10,779.11
11735,3891,182,2,502.88,20,804.61
11736,3891,116,2,1019.2,0,2038.4
11737,3891,117,3,458.42,15,1168.97
11738,3892,153,2,132.04,5,250.88
11739,3892,41,2,1467.2,20,2347.52
11740,3893,51,1,207.14,5,196.78
11741,3893,134,3,1130.15,5,3220.93
11742,3894,56,1,515.56,15,438.23
11743,3894,87,2,641.13,15,1089.92
11744,3895,198,3,857.26,0,2571.78
11745,3896,72,3,69.22,0,207.66
11746,3897,80,2,1252.28,5,2379.33
11747,3897,87,2,641.13,10,1154.03
11748,3898,100,1,1183.19,20,946.55
11749,3898,114,2,1003.67,20,1605.87
11750,3898,173,2,574.69,10,1034.44
11751,3899,72,4,69.22,5,263.04
11752,3900,178,3,1039.01,0,3117.03
11753,3900,49,3,1359.08,5,3873.38
11754,3900,51,3,207.14,20,497.14
11755,3900,165,2,518.43,5,985.02
11756,3900,118,4,323.17,20,1034.14
11757,3901,94,1,381.8,10,343.62
11758,3901,160,2,1394.04,0,2788.08
11759,3901,21,3,607.74,10,1640.9
11760,3901,188,4,198.61,10,715.0
11761,3901,157,3,702.9,0,2108.7
11762,3902,180,2,372.52,5,707.79
11763,3902,48,2,20.71,0,41.42
11764,3902,89,1,668.33,15,568.08
11765,3902,123,1,344.71,20,275.77
11766,3902,34,4,276.19,0,1104.76
11767,3903,112,4,114.26,15,388.48
11768,3903,155,3,1424.92,15,3633.55
11769,3903,78,3,405.15,5,1154.68
11770,3903,129,1,840.53,10,756.48
11771,3903,77,2,1494.18,10,2689.52
11772,3904,93,4,1458.57,20,4667.42
11773,3904,11,2,1459.94,5,2773.89
11774,3904,143,4,1132.68,0,4530.72
11775,3904,164,2,648.28,10,1166.9
11776,3905,174,3,280.94,10,758.54
11777,3905,175,1,517.1,0,517.1
11778,3906,193,3,120.38,10,325.03
11779,3907,46,2,682.71,15,1160.61
11780,3907,168,4,787.4,15,2677.16
11781,3907,78,4,405.15,20,1296.48
11782,3907,19,1,1035.36,20,828.29
11783,3908,13,4,1059.81,10,3815.32
11784,3908,190,4,28.28,0,113.12
11785,3908,81,2,984.42,5,1870.4
11786,3909,69,3,1441.56,5,4108.45
11787,3909,44,2,1135.35,0,2270.7
11788,3909,74,4,1077.13,10,3877.67
11789,3909,197,3,1363.67,5,3886.46
11790,3910,105,1,769.01,10,692.11
11791,3910,163,2,1196.38,10,2153.48
11792,3911,179,2,35.69,15,60.67
11793,3912,89,2,668.33,10,1202.99
11794,3913,31,1,180.68,10,162.61
11795,3913,12,4,1245.81,20,3986.59
11796,3914,167,3,695.01,5,1980.78
11797,3914,8,1,330.82,5,314.28
11798,3915,94,4,381.8,10,1374.48
11799,3915,42,4,718.17,10,2585.41
11800,3916,141,4,880.28,15,2992.95
11801,3916,119,3,490.15,10,1323.4
11802,3916,16,2,539.35,20,862.96
11803,3916,112,4,114.26,5,434.19
11804,3917,120,1,771.65,15,655.9
11805,3918,21,1,607.74,0,607.74
11806,3918,189,2,1049.15,10,1888.47
11807,3918,11,3,1459.94,20,3503.86
11808,3918,188,1,198.61,10,178.75
11809,3918,18,4,374.77,20,1199.26
11810,3919,33,4,245.66,10,884.38
11811,3919,27,1,1136.12,0,1136.12
11812,3919,29,3,583.3,10,1574.91
11813,3920,18,1,374.77,15,318.55
11814,3920,14,2,1477.98,5,2808.16
11815,3920,169,1,1380.23,10,1242.21
11816,3920,200,2,130.97,0,261.94
11817,3920,186,3,899.22,20,2158.13
11818,3921,54,1,705.87,10,635.28
11819,3921,5,1,978.33,5,929.41
11820,3921,183,1,384.59,0,384.59
11821,3921,107,4,67.0,0,268.0
11822,3921,75,3,1010.82,5,2880.84
11823,3922,8,3,330.82,10,893.21
11824,3923,56,1,515.56,10,464.0
11825,3924,132,4,1081.72,15,3677.85
11826,3924,117,1,458.42,15,389.66
11827,3924,141,4,880.28,10,3169.01
11828,3924,82,1,164.34,10,147.91
11829,3924,10,1,1212.62,10,1091.36
11830,3925,59,1,1293.41,20,1034.73
11831,3925,89,3,668.33,0,2004.99
11832,3925,19,3,1035.36,5,2950.78
11833,3925,86,4,1358.95,15,4620.43
11834,3925,104,1,113.44,5,107.77
11835,3926,88,2,1158.97,20,1854.35
11836,3927,30,1,1456.91,0,1456.91
11837,3927,27,4,1136.12,5,4317.26
11838,3927,86,4,1358.95,0,5435.8
11839,3927,32,3,1155.21,5,3292.35
11840,3928,158,1,914.8,0,914.8
11841,3928,50,4,364.63,0,1458.52
11842,3928,68,4,880.42,10,3169.51
11843,3929,162,3,1161.0,15,2960.55
11844,3930,82,2,164.34,0,328.68
11845,3930,90,1,176.69,15,150.19
11846,3931,128,2,336.07,5,638.53
11847,3931,20,1,1166.24,15,991.3
11848,3932,83,1,1335.67,20,1068.54
11849,3932,188,3,198.61,10,536.25
11850,3933,77,4,1494.18,0,5976.72
11851,3933,6,4,888.01,20,2841.63
11852,3934,82,2,164.34,5,312.25
11853,3934,197,4,1363.67,0,5454.68
11854,3935,173,1,574.69,20,459.75
11855,3936,148,3,50.18,0,150.54
11856,3936,61,1,1274.56,20,1019.65
11857,3936,20,1,1166.24,5,1107.93
11858,3936,152,4,424.6,0,1698.4
11859,3936,26,2,336.79,5,639.9
11860,3937,134,3,1130.15,20,2712.36
11861,3937,115,3,836.07,20,2006.57
11862,3937,79,2,1320.11,10,2376.2
11863,3937,188,3,198.61,5,566.04
11864,3937,20,3,1166.24,10,3148.85
11865,3938,39,4,1212.09,15,4121.11
11866,3939,166,2,167.25,20,267.6
11867,3939,45,4,604.5,20,1934.4
11868,3939,123,4,344.71,15,1172.01
11869,3940,141,1,880.28,10,792.25
11870,3940,17,1,975.57,5,926.79
11871,3940,22,2,1315.79,15,2236.84
11872,3941,70,1,111.26,15,94.57
11873,3941,49,4,1359.08,15,4620.87
11874,3942,159,4,254.01,15,863.63
11875,3942,133,4,674.41,20,2158.11
11876,3942,60,1,1498.93,0,1498.93
11877,3942,170,4,1240.34,0,4961.36
11878,3943,177,2,1082.91,10,1949.24
11879,3943,35,1,454.68,5,431.95
11880,3943,65,2,1493.18,0,2986.36
11881,3943,14,3,1477.98,15,3768.85
11882,3943,129,2,840.53,0,1681.06
11883,3944,47,1,41.34,15,35.14
11884,3944,172,2,373.36,0,746.72
11885,3944,64,1,1179.84,15,1002.86
11886,3944,111,2,812.29,20,1299.66
11887,3944,99,3,1297.46,0,3892.38
11888,3945,98,4,1387.49,0,5549.96
11889,3945,165,4,518.43,20,1658.98
11890,3946,199,3,1421.91,0,4265.73
11891,3946,29,2,583.3,20,933.28
11892,3946,23,1,599.49,20,479.59
11893,3946,6,2,888.01,15,1509.62
11894,3947,124,1,374.82,20,299.86
11895,3947,56,4,515.56,5,1959.13
11896,3947,194,2,1218.6,5,2315.34
11897,3947,106,3,181.86,0,545.58
11898,3948,101,4,1289.3,15,4383.62
11899,3948,180,1,372.52,10,335.27
11900,3948,104,3,113.44,0,340.32
11901,3948,165,1,518.43,0,518.43
11902,3949,13,1,1059.81,20,847.85
11903,3949,174,2,280.94,0,561.88
11904,3949,156,4,365.43,20,1169.38
11905,3950,93,1,1458.57,10,1312.71
11906,3950,13,3,1059.81,15,2702.52
11907,3951,80,3,1252.28,0,3756.84
11908,3951,20,2,1166.24,10,2099.23
11909,3951,150,2,697.93,15,1186.48
11910,3952,101,1,1289.3,10,1160.37
11911,3953,179,2,35.69,20,57.1
11912,3954,157,1,702.9,20,562.32
11913,3954,11,1,1459.94,10,1313.95
11914,3954,113,2,998.45,15,1697.37
11915,3954,103,4,993.45,20,3179.04
11916,3954,24,3,218.05,20,523.32
11917,3955,61,2,1274.56,0,2549.12
11918,3956,114,1,1003.67,0,1003.67
11919,3956,72,4,69.22,15,235.35
11920,3956,145,4,737.46,10,2654.86
11921,3956,179,3,35.69,0,107.07
11922,3957,72,2,69.22,15,117.67
11923,3958,165,1,518.43,10,466.59
11924,3958,51,4,207.14,10,745.7
11925,3958,189,2,1049.15,5,1993.38
11926,3959,83,4,1335.67,0,5342.68
11927,3959,14,2,1477.98,20,2364.77
11928,3959,184,1,1116.89,5,1061.05
11929,3959,138,4,354.58,15,1205.57
11930,3959,64,3,1179.84,20,2831.62
11931,3960,114,3,1003.67,5,2860.46
11932,3960,93,3,1458.57,0,4375.71
11933,3960,102,3,530.99,5,1513.32
11934,3960,121,3,432.84,15,1103.74
11935,3961,52,4,372.07,0,1488.28
11936,3961,154,1,344.09,5,326.89
11937,3961,35,1,454.68,15,386.48
11938,3962,12,4,1245.81,20,3986.59
11939,3962,196,1,1188.2,0,1188.2
11940,3962,184,1,1116.89,0,1116.89
11941,3962,7,2,247.89,5,470.99
11942,3962,54,1,705.87,20,564.7
11943,3963,62,1,328.48,15,279.21
11944,3963,66,1,452.09,20,361.67
11945,3964,7,3,247.89,0,743.67
11946,3964,148,4,50.18,15,170.61
11947,3964,119,1,490.15,20,392.12
11948,3964,89,1,668.33,15,568.08
11949,3964,126,4,1047.57,10,3771.25
11950,3965,69,3,1441.56,5,4108.45
11951,3965,154,3,344.09,15,877.43
11952,3965,13,1,1059.81,15,900.84
11953,3966,33,2,245.66,15,417.62
11954,3966,177,4,1082.91,5,4115.06
11955,3967,27,1,1136.12,5,1079.31
11956,3967,5,4,978.33,0,3913.32
11957,3967,88,2,1158.97,20,1854.35
11958,3967,69,3,1441.56,15,3675.98
11959,3968,185,2,1110.52,0,2221.04
11960,3968,85,3,955.01,15,2435.28
11961,3968,150,4,697.93,10,2512.55
11962,3969,148,4,50.18,10,180.65
11963,3969,56,3,515.56,5,1469.35
11964,3969,50,1,364.63,20,291.7
11965,3969,172,1,373.36,5,354.69
11966,3969,150,2,697.93,20,1116.69
11967,3970,143,1,1132.68,10,1019.41
11968,3970,113,3,998.45,10,2695.82
11969,3970,106,2,181.86,5,345.53
11970,3971,60,1,1498.93,20,1199.14
11971,3971,97,1,273.81,20,219.05
11972,3971,198,3,857.26,15,2186.01
11973,3971,165,3,518.43,5,1477.53
11974,3972,155,2,1424.92,0,2849.84
11975,3972,79,2,1320.11,10,2376.2
11976,3972,114,2,1003.67,20,1605.87
11977,3972,101,1,1289.3,0,1289.3
11978,3973,74,2,1077.13,15,1831.12
11979,3973,152,3,424.6,5,1210.11
11980,3974,76,1,1404.24,10,1263.82
11981,3974,103,1,993.45,5,943.78
11982,3975,194,4,1218.6,15,4143.24
11983,3976,189,4,1049.15,0,4196.6
11984,3976,2,1,1018.28,0,1018.28
11985,3976,134,4,1130.15,15,3842.51
11986,3976,156,3,365.43,20,877.03
11987,3977,115,3,836.07,5,2382.8
11988,3977,129,3,840.53,15,2143.35
11989,3977,174,3,280.94,20,674.26
11990,3977,41,2,1467.2,20,2347.52
11991,3977,181,2,834.67,20,1335.47
11992,3978,65,1,1493.18,10,1343.86
11993,3978,180,3,372.52,10,1005.8
11994,3978,164,1,648.28,5,615.87
11995,3979,141,3,880.28,15,2244.71
11996,3979,103,4,993.45,20,3179.04
11997,3979,50,1,364.63,20,291.7
11998,3979,135,1,786.74,10,708.07
11999,3979,51,3,207.14,20,497.14
12000,3980,101,4,1289.3,10,4641.48
12001,3980,12,2,1245.81,5,2367.04
12002,3980,36,2,237.73,0,475.46
12003,3980,155,3,1424.92,5,4061.02
12004,3980,183,1,384.59,15,326.9
12005,3981,120,1,771.65,20,617.32
12006,3982,75,4,1010.82,20,3234.62
12007,3983,6,2,888.01,5,1687.22
12008,3983,20,3,1166.24,10,3148.85
12009,3983,92,1,199.89,5,189.9
12010,3983,16,2,539.35,20,862.96
12011,3984,89,1,668.33,20,534.66
12012,3984,70,2,111.26,5,211.39
12013,3984,193,4,120.38,20,385.22
12014,3985,28,3,248.37,5,707.85
12015,3985,78,3,405.15,0,1215.45
12016,3985,167,4,695.01,10,2502.04
12017,3985,126,2,1047.57,20,1676.11
12018,3985,193,2,120.38,0,240.76
12019,3986,153,1,132.04,0,132.04
12020,3986,92,4,199.89,20,639.65
12021,3987,115,3,836.07,5,2382.8
12022,3987,86,3,1358.95,15,3465.32
12023,3987,1,4,419.79,0,1679.16
12024,3987,9,2,576.09,15,979.35
12025,3988,54,3,705.87,5,2011.73
12026,3988,56,3,515.56,15,1314.68
12027,3988,100,3,1183.19,0,3549.57
12028,3988,18,3,374.77,0,1124.31
12029,3989,189,3,1049.15,15,2675.33
12030,3989,58,4,425.03,0,1700.12
12031,3989,39,3,1212.09,20,2909.02
12032,3989,158,2,914.8,10,1646.64
12033,3990,107,3,67.0,0,201.0
12034,3990,78,4,405.15,20,1296.48
12035,3991,179,3,35.69,15,91.01
12036,3991,116,4,1019.2,5,3872.96
12037,3992,196,4,1188.2,0,4752.8
12038,3993,101,4,1289.3,10,4641.48
12039,3993,8,1,330.82,20,264.66
12040,3993,21,4,607.74,10,2187.86
12041,3994,186,1,899.22,0,899.22
12042,3995,40,2,1420.95,10,2557.71
12043,3995,84,4,429.82,5,1633.32
12044,3995,106,4,181.86,20,581.95
12045,3995,174,2,280.94,20,449.5
12046,3995,131,4,482.77,15,1641.42
12047,3996,98,2,1387.49,5,2636.23
12048,3996,85,3,955.01,15,2435.28
12049,3996,67,1,817.87,10,736.08
12050,3996,1,3,419.79,0,1259.37
12051,3997,116,1,1019.2,5,968.24
12052,3997,70,2,111.26,15,189.14
12053,3998,166,3,167.25,5,476.66
12054,3998,198,2,857.26,15,1457.34
12055,3998,111,4,812.29,10,2924.24
12056,3999,46,3,682.71,10,1843.32
12057,3999,117,3,458.42,0,1375.26
12058,3999,95,2,1327.36,10,2389.25
12059,3999,195,2,186.49,20,298.38
12060,4000,93,2,1458.57,15,2479.57
12061,4000,159,3,254.01,5,723.93
12062,4000,92,2,199.89,0,399.78
12063,4000,85,3,955.01,15,2435.28
12064,4001,85,3,955.01,10,2578.53
12065,4002,102,2,530.99,20,849.58
12066,4002,92,1,199.89,0,199.89
12067,4002,130,4,1204.11,15,4093.97
12068,4002,182,2,502.88,15,854.9
12069,4003,70,2,111.26,20,178.02
12070,4004,85,1,955.01,10,859.51
12071,4004,186,2,899.22,10,1618.6
12072,4004,38,3,738.02,5,2103.36
12073,4004,133,1,674.41,5,640.69
12074,4004,116,4,1019.2,5,3872.96
12075,4005,82,1,164.34,5,156.12
12076,4005,80,3,1252.28,20,3005.47
12077,4005,70,1,111.26,10,100.13
12078,4005,46,4,682.71,20,2184.67
12079,4005,72,4,69.22,20,221.5
12080,4006,163,4,1196.38,15,4067.69
12081,4006,160,2,1394.04,10,2509.27
12082,4006,12,2,1245.81,15,2117.88
12083,4006,139,2,105.7,10,190.26
12084,4006,183,4,384.59,15,1307.61
12085,4007,29,3,583.3,15,1487.41
12086,4008,117,3,458.42,15,1168.97
12087,4008,50,1,364.63,15,309.94
12088,4008,123,2,344.71,0,689.42
12089,4008,138,4,354.58,5,1347.4
12090,4008,22,4,1315.79,15,4473.69
12091,4009,61,4,1274.56,5,4843.33
12092,4010,75,1,1010.82,5,960.28
12093,4011,146,1,589.4,15,500.99
12094,4012,107,4,67.0,5,254.6
12095,4012,199,3,1421.91,15,3625.87
12096,4012,184,4,1116.89,15,3797.43
12097,4012,31,4,180.68,5,686.58
12098,4013,129,2,840.53,5,1597.01
12099,4014,119,2,490.15,5,931.28
12100,4014,146,3,589.4,15,1502.97
12101,4014,162,4,1161.0,20,3715.2
12102,4015,113,1,998.45,15,848.68
12103,4015,11,4,1459.94,0,5839.76
12104,4015,176,3,838.13,20,2011.51
12105,4015,117,3,458.42,15,1168.97
12106,4016,37,2,1384.43,5,2630.42
12107,4016,86,3,1358.95,5,3873.01
12108,4016,117,1,458.42,0,458.42
12109,4016,138,2,354.58,10,638.24
12110,4016,95,1,1327.36,5,1260.99
12111,4017,62,2,328.48,10,591.26
12112,4017,65,4,1493.18,0,5972.72
12113,4017,88,1,1158.97,10,1043.07
12114,4017,69,3,1441.56,20,3459.74
12115,4018,47,1,41.34,20,33.07
12116,4018,17,3,975.57,0,2926.71
12117,4019,24,1,218.05,15,185.34
12118,4019,155,4,1424.92,15,4844.73
12119,4019,1,4,419.79,20,1343.33
12120,4019,116,2,1019.2,0,2038.4
12121,4020,25,3,1123.05,10,3032.23
12122,4020,101,2,1289.3,20,2062.88
12123,4021,50,3,364.63,5,1039.2
12124,4021,103,3,993.45,10,2682.32
12125,4022,58,3,425.03,5,1211.34
12126,4023,178,2,1039.01,0,2078.02
12127,4023,189,1,1049.15,0,1049.15
12128,4024,87,4,641.13,15,2179.84
12129,4024,77,3,1494.18,20,3586.03
12130,4025,75,3,1010.82,20,2425.97
12131,4026,121,4,432.84,0,1731.36
12132,4026,11,3,1459.94,15,3722.85
12133,4026,60,2,1498.93,10,2698.07
12134,4026,25,2,1123.05,5,2133.79
12135,4027,18,3,374.77,5,1068.09
12136,4028,79,2,1320.11,15,2244.19
12137,4028,95,4,1327.36,20,4247.55
12138,4028,100,2,1183.19,15,2011.42
12139,4029,111,3,812.29,10,2193.18
12140,4029,61,1,1274.56,0,1274.56
12141,4029,108,4,1181.78,5,4490.76
12142,4029,162,2,1161.0,15,1973.7
12143,4029,77,4,1494.18,5,5677.88
12144,4030,36,1,237.73,10,213.96
12145,4030,163,2,1196.38,20,1914.21
12146,4030,7,3,247.89,5,706.49
12147,4030,97,2,273.81,0,547.62
12148,4030,182,1,502.88,20,402.3
12149,4031,69,3,1441.56,5,4108.45
12150,4031,115,3,836.07,0,2508.21
12151,4032,155,2,1424.92,0,2849.84
12152,4032,170,2,1240.34,20,1984.54
12153,4032,124,4,374.82,5,1424.32
12154,4032,139,1,105.7,0,105.7
12155,4033,5,2,978.33,20,1565.33
12156,4033,56,2,515.56,20,824.9
12157,4034,11,3,1459.94,20,3503.86
12158,4034,27,3,1136.12,10,3067.52
12159,4034,95,4,1327.36,15,4513.02
12160,4034,1,1,419.79,15,356.82
12161,4034,200,1,130.97,15,111.32
12162,4035,9,1,576.09,0,576.09
12163,4035,61,3,1274.56,10,3441.31
12164,4035,10,4,1212.62,20,3880.38
12165,4035,80,1,1252.28,0,1252.28
12166,4035,187,2,547.71,0,1095.42
12167,4036,55,1,1476.41,10,1328.77
12168,4036,62,4,328.48,10,1182.53
12169,4036,107,2,67.0,5,127.3
12170,4037,189,1,1049.15,0,1049.15
12171,4038,69,2,1441.56,20,2306.5
12172,4038,148,1,50.18,15,42.65
12173,4038,86,1,1358.95,20,1087.16
12174,4039,160,1,1394.04,5,1324.34
12175,4039,169,4,1380.23,10,4968.83
12176,4039,13,1,1059.81,15,900.84
12177,4039,155,4,1424.92,10,5129.71
12178,4040,33,2,245.66,15,417.62
12179,4040,5,1,978.33,20,782.66
12180,4040,95,1,1327.36,0,1327.36
12181,4040,147,4,1262.35,20,4039.52
12182,4040,78,1,405.15,0,405.15
12183,4041,88,2,1158.97,15,1970.25
12184,4042,160,4,1394.04,10,5018.54
12185,4043,156,3,365.43,5,1041.48
12186,4043,77,3,1494.18,20,3586.03
12187,4044,54,4,705.87,0,2823.48
12188,4044,33,1,245.66,10,221.09
12189,4044,16,2,539.35,10,970.83
12190,4044,1,2,419.79,0,839.58
12191,4045,57,3,293.41,15,748.2
12192,4045,46,2,682.71,10,1228.88
12193,4045,198,1,857.26,10,771.53
12194,4046,127,3,987.53,10,2666.33
12195,4046,12,3,1245.81,0,3737.43
12196,4046,68,4,880.42,20,2817.34
12197,4046,106,2,181.86,5,345.53
12198,4046,71,3,1412.98,0,4238.94
12199,4047,196,3,1188.2,0,3564.6
12200,4047,164,1,648.28,20,518.62
12201,4047,116,2,1019.2,10,1834.56
12202,4048,146,1,589.4,5,559.93
12203,4048,26,1,336.79,15,286.27
12204,4049,128,3,336.07,5,957.8
12205,4049,113,1,998.45,20,798.76
12206,4049,176,3,838.13,20,2011.51
12207,4049,7,4,247.89,20,793.25
12208,4050,67,2,817.87,20,1308.59
12209,4051,37,1,1384.43,20,1107.54
12210,4051,152,2,424.6,10,764.28
12211,4051,4,3,762.98,15,1945.6
12212,4052,52,2,372.07,15,632.52
12213,4052,156,1,365.43,5,347.16
12214,4052,184,4,1116.89,15,3797.43
12215,4052,140,2,629.5,0,1259.0
12216,4052,12,2,1245.81,0,2491.62
12217,4053,142,3,867.78,20,2082.67
12218,4053,143,3,1132.68,5,3228.14
12219,4053,105,1,769.01,15,653.66
12220,4054,134,1,1130.15,5,1073.64
12221,4054,118,3,323.17,0,969.51
12222,4054,142,3,867.78,0,2603.34
12223,4055,4,1,762.98,20,610.38
12224,4055,82,1,164.34,5,156.12
12225,4055,15,4,576.39,0,2305.56
12226,4056,9,3,576.09,10,1555.44
12227,4056,1,1,419.79,5,398.8
12228,4056,10,2,1212.62,10,2182.72
12229,4056,71,1,1412.98,0,1412.98
12230,4057,73,3,852.19,5,2428.74
12231,4057,174,4,280.94,5,1067.57
12232,4057,84,3,429.82,10,1160.51
12233,4057,43,4,1309.93,0,5239.72
12234,4057,82,3,164.34,10,443.72
12235,4058,40,4,1420.95,0,5683.8
12236,4059,15,2,576.39,5,1095.14
12237,4060,86,2,1358.95,20,2174.32
12238,4061,28,1,248.37,0,248.37
12239,4061,128,1,336.07,10,302.46
12240,4061,111,2,812.29,5,1543.35
12241,4062,193,4,120.38,10,433.37
12242,4062,181,2,834.67,15,1418.94
12243,4062,10,1,1212.62,5,1151.99
12244,4063,100,4,1183.19,20,3786.21
12245,4064,133,1,674.41,0,674.41
12246,4064,23,1,599.49,0,599.49
12247,4064,180,2,372.52,5,707.79
12248,4065,179,1,35.69,15,30.34
12249,4065,6,4,888.01,20,2841.63
12250,4066,87,4,641.13,5,2436.29
12251,4066,95,2,1327.36,5,2521.98
12252,4066,161,2,305.51,15,519.37
12253,4066,100,3,1183.19,0,3549.57
12254,4067,62,4,328.48,5,1248.22
12255,4067,79,2,1320.11,20,2112.18
12256,4067,73,1,852.19,15,724.36
12257,4068,170,1,1240.34,10,1116.31
12258,4068,155,2,1424.92,20,2279.87
12259,4068,165,1,518.43,10,466.59
12260,4069,95,3,1327.36,5,3782.98
12261,4069,2,1,1018.28,15,865.54
12262,4069,158,2,914.8,15,1555.16
12263,4069,196,2,1188.2,10,2138.76
12264,4069,187,4,547.71,15,1862.21
12265,4070,22,4,1315.79,5,5000.0
12266,4070,7,4,247.89,10,892.4
12267,4071,13,3,1059.81,20,2543.54
12268,4072,90,4,176.69,20,565.41
12269,4073,192,3,721.82,20,1732.37
12270,4073,22,3,1315.79,10,3552.63
12271,4073,96,2,1389.39,20,2223.02
12272,4073,87,4,641.13,10,2308.07
12273,4073,24,2,218.05,10,392.49
12274,4074,36,4,237.73,5,903.37
12275,4074,25,2,1123.05,20,1796.88
12276,4075,37,4,1384.43,5,5260.83
12277,4075,68,1,880.42,5,836.4
12278,4075,199,1,1421.91,5,1350.81
12279,4076,20,3,1166.24,0,3498.72
12280,4076,165,2,518.43,10,933.17
12281,4076,118,2,323.17,0,646.34
12282,4076,45,3,604.5,10,1632.15
12283,4076,99,4,1297.46,20,4151.87
12284,4077,63,1,13.21,10,11.89
12285,4078,196,3,1188.2,5,3386.37
12286,4078,98,1,1387.49,5,1318.12
12287,4078,36,1,237.73,5,225.84
12288,4079,17,1,975.57,0,975.57
12289,4079,57,1,293.41,5,278.74
12290,4079,5,1,978.33,10,880.5
12291,4080,78,3,405.15,5,1154.68
12292,4080,79,4,1320.11,15,4488.37
12293,4080,48,1,20.71,10,18.64
12294,4080,22,3,1315.79,20,3157.9
12295,4081,190,4,28.28,15,96.15
12296,4081,35,1,454.68,5,431.95
